transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,channels,currency
TXN006615,CUST00630,2024-07-31,Credit,794870.22,Web,Euros
TXN006616,CUST00242,2023-01-30,Debit,12211.68,USSD,Pounds
TXN006617,CUST00669,2024-01-15,Credit,372878.5,Apps,Euros
TXN006618,CUST00632,2024-07-30,Debit,29534.73,Cards,Pounds
TXN006619,CUST00912,2024-04-20,Debit,53025.25,Apps,Pounds
TXN006620,CUST00611,2022-10-05,Debit,83169.39,Apps,Naira
TXN006621,CUST00305,2023-05-27,Credit,326119.66,Web,Pounds
TXN006622,CUST00028,2025-01-17,Credit,187338.49,POS,Pounds
TXN006623,CUST00909,2023-12-24,Debit,44251.56,Web,Pounds
TXN006624,CUST00630,2024-02-18,Debit,637248.18,POS,Yen
TXN006625,CUST00755,2024-07-08,Debit,261056.79,Cards,Pounds
TXN006626,CUST00925,2022-08-09,Debit,859223.83,Cards,Yen
TXN006627,CUST00864,2025-05-04,Debit,870115.24,POS,Naira
TXN006628,CUST00138,2023-04-23,Debit,896747.14,Apps,Dollar
TXN006629,CUST00268,2024-08-18,Debit,597034.8,USSD,Euros
TXN006630,CUST00496,2025-06-19,Debit,410848.56,POS,Yen
TXN006631,CUST00797,2025-06-26,Debit,260748.82,Web,Pounds
TXN006632,CUST00282,2022-12-07,Credit,621345.69,USSD,Yen
TXN006633,CUST00409,2022-07-21,Credit,386758.87,POS,Pounds
TXN006634,CUST00857,2023-02-11,Credit,495711.61,USSD,Naira
TXN006635,CUST00979,2025-05-16,Credit,597204.29,Cards,Naira
TXN006636,CUST00313,2023-10-28,Debit,398494.79,Cards,Yen
TXN006637,CUST00863,2022-11-10,Debit,588573.61,Apps,Euros
TXN006638,CUST00747,2023-02-19,Credit,811356.38,Cards,Naira
TXN006639,CUST00374,2024-02-25,Credit,853705.21,Cards,Naira
TXN006640,CUST00359,2023-09-23,Debit,838994.68,USSD,Dollar
TXN006641,CUST00900,2023-04-08,Credit,978432.31,USSD,Euros
TXN006642,CUST00242,2023-03-03,Credit,135392.08,Cards,Yen
TXN006643,CUST00026,2024-02-10,Debit,267379.42,Cards,Pounds
TXN006644,CUST00279,2023-01-28,Debit,108640.72,Cards,Naira
TXN006645,CUST00202,2025-03-10,Credit,935101.59,USSD,Euros
TXN006646,CUST00299,2024-04-03,Debit,257259.99,USSD,Yen
TXN006647,CUST00614,2023-03-11,Credit,922788.5,Cards,Euros
TXN006648,CUST00750,2023-11-07,Credit,991859.39,Cards,Euros
TXN006649,CUST00127,2022-09-15,Debit,422911.38,USSD,Euros
TXN006650,CUST00193,2024-01-19,Credit,72154.57,Web,Pounds
TXN006651,CUST00019,2025-02-23,Debit,724263.6,Cards,Euros
TXN006652,CUST00579,2022-08-30,Debit,511117.76,POS,Euros
TXN006653,CUST00443,2024-08-16,Debit,858394.56,Cards,Pounds
TXN006654,CUST00578,2024-03-30,Credit,666251.35,USSD,Yen
TXN006655,CUST00256,2025-03-26,Credit,488372.55,Apps,Euros
TXN006656,CUST00531,2023-06-14,Debit,322798.83,Web,Euros
TXN006657,CUST00668,2022-07-11,Credit,499630.34,USSD,Yen
TXN006658,CUST00834,2024-04-20,Debit,549749.92,Apps,Euros
TXN006659,CUST00699,2024-12-11,Credit,806756.38,Cards,Pounds
TXN006660,CUST00053,2024-01-07,Debit,838816.66,Web,Dollar
TXN006661,CUST00406,2024-05-31,Credit,264069.09,Apps,Naira
TXN006662,CUST00891,2023-08-21,Debit,199403.58,Apps,Dollar
TXN006663,CUST00231,2024-07-20,Debit,171027.91,USSD,Pounds
TXN006664,CUST00155,2025-01-22,Credit,516220.34,Web,Pounds
TXN006665,CUST00168,2022-10-16,Credit,439353.19,Apps,Yen
TXN006666,CUST00312,2024-12-10,Debit,165894.26,Cards,Euros
TXN006667,CUST00468,2022-07-16,Debit,977728.01,Cards,Euros
TXN006668,CUST00521,2022-08-06,Credit,216311.73,Cards,Euros
TXN006669,CUST00199,2023-08-05,Credit,754818.38,Apps,Yen
TXN006670,CUST00125,2024-07-24,Credit,453380.81,USSD,Yen
TXN006671,CUST00400,2023-06-20,Credit,292824.43,POS,Euros
TXN006672,CUST00374,2023-08-06,Credit,913164.43,Web,Pounds
TXN006673,CUST00721,2024-01-03,Debit,640729.61,Cards,Pounds
TXN006674,CUST00054,2024-12-20,Debit,112722.5,USSD,Yen
TXN006675,CUST00367,2024-06-20,Credit,210464.19,USSD,Euros
TXN006676,CUST00183,2023-04-13,Credit,848701.99,POS,Naira
TXN006677,CUST00504,2022-12-27,Credit,585278.41,Cards,Naira
TXN006678,CUST00751,2025-01-08,Debit,621541.46,POS,Yen
TXN006679,CUST00934,2025-06-06,Debit,48074.77,Apps,Yen
TXN006680,CUST00450,2022-07-21,Credit,922599.72,Apps,Euros
TXN006681,CUST00017,2025-01-28,Debit,39743.67,Cards,Yen
TXN006682,CUST00289,2023-05-30,Credit,92418.29,POS,Naira
TXN006683,CUST00667,2024-06-12,Credit,54577.97,USSD,Yen
TXN006684,CUST00807,2022-12-13,Debit,87670.9,POS,Euros
TXN006685,CUST00190,2022-07-23,Debit,733826.59,Apps,Pounds
TXN006686,CUST00073,2023-05-27,Debit,445079.06,Apps,Euros
TXN006687,CUST00890,2023-12-22,Credit,521568.63,POS,Pounds
TXN006688,CUST00504,2025-01-19,Credit,740718.87,POS,Naira
TXN006689,CUST00535,2025-01-16,Debit,48908.49,USSD,Pounds
TXN006690,CUST00542,2023-09-25,Debit,984983.15,Apps,Pounds
TXN006691,CUST00608,2023-02-04,Credit,516082.92,Cards,Dollar
TXN006692,CUST00931,2025-06-15,Debit,494875.16,Apps,Yen
TXN006693,CUST00172,2022-07-31,Debit,586326.01,USSD,Euros
TXN006694,CUST00735,2024-12-20,Debit,437769.7,USSD,Pounds
TXN006695,CUST00832,2024-07-01,Debit,450235.16,USSD,Dollar
TXN006696,CUST00610,2022-08-09,Debit,477046.49,POS,Euros
TXN006697,CUST00378,2023-02-07,Credit,428963.81,Cards,Dollar
TXN006698,CUST00490,2024-03-20,Debit,936640.54,Cards,Dollar
TXN006699,CUST00986,2023-10-18,Credit,761921.53,USSD,Naira
TXN006700,CUST00921,2025-03-03,Debit,286840.21,Cards,Naira
TXN006701,CUST00532,2023-10-30,Debit,23141.98,POS,Naira
TXN006702,CUST00285,2023-10-23,Credit,676102.13,Apps,Naira
TXN006703,CUST00576,2025-02-25,Credit,613174.71,POS,Dollar
TXN006704,CUST00657,2022-09-11,Debit,577620.33,POS,Naira
TXN006705,CUST00254,2024-03-25,Debit,754691.29,USSD,Yen
TXN006706,CUST00829,2023-09-08,Debit,309554.28,USSD,Yen
TXN006707,CUST00231,2024-12-27,Debit,827870.65,POS,Euros
TXN006708,CUST00132,2024-11-23,Credit,75180.24,POS,Dollar
TXN006709,CUST00502,2023-11-15,Credit,751972.76,Apps,Dollar
TXN006710,CUST00836,2023-10-26,Debit,342902.58,POS,Euros
TXN006711,CUST00532,2023-04-05,Debit,57373.92,Apps,Pounds
TXN006712,CUST00532,2025-06-13,Credit,906030.41,POS,Dollar
TXN006713,CUST00247,2022-07-15,Credit,818227.86,Cards,Pounds
TXN006714,CUST00612,2024-05-23,Credit,60704.5,POS,Euros
TXN006715,CUST00260,2024-09-15,Credit,441782.2,Cards,Pounds
TXN006716,CUST00978,2025-01-17,Debit,959835.79,POS,Yen
TXN006717,CUST00787,2023-04-15,Credit,549243.62,USSD,Naira
TXN006718,CUST00581,2024-01-13,Credit,361516.04,Cards,Dollar
TXN006719,CUST00841,2024-11-05,Debit,171456.92,POS,Dollar
TXN006720,CUST00491,2024-05-08,Credit,590225.23,Apps,Yen
TXN006721,CUST00414,2023-12-20,Credit,229416.79,Cards,Dollar
TXN006722,CUST00422,2023-02-07,Credit,612451.73,Apps,Euros
TXN006723,CUST00314,2025-05-19,Credit,412037.57,Web,Pounds
TXN006724,CUST00165,2025-03-12,Credit,709920.13,Apps,Pounds
TXN006725,CUST00921,2022-11-18,Debit,531640.21,POS,Yen
TXN006726,CUST00433,2024-11-24,Credit,551800.5,USSD,Naira
TXN006727,CUST00707,2025-05-14,Credit,91200.94,USSD,Dollar
TXN006728,CUST00073,2025-04-03,Debit,570088.31,USSD,Yen
TXN006729,CUST00562,2024-03-21,Debit,81832.32,USSD,Dollar
TXN006730,CUST00874,2022-11-02,Debit,287440.41,Cards,Pounds
TXN006731,CUST00723,2024-01-21,Credit,141498.29,USSD,Euros
TXN006732,CUST00719,2024-06-29,Credit,362585.53,USSD,Euros
TXN006733,CUST00424,2023-08-06,Debit,18417.76,Cards,Pounds
TXN006734,CUST00915,2023-12-23,Debit,621031.49,Apps,Euros
TXN006735,CUST00836,2024-07-11,Credit,100538.55,Web,Yen
TXN006736,CUST00161,2024-11-25,Debit,479865.04,Apps,Yen
TXN006737,CUST00082,2023-01-29,Debit,927583.38,Web,Dollar
TXN006738,CUST00754,2024-07-11,Credit,152008.73,POS,Yen
TXN006739,CUST00755,2024-11-20,Debit,815397.3,Apps,Yen
TXN006740,CUST00916,2024-03-04,Debit,300416.21,Web,Naira
TXN006741,CUST00496,2024-02-16,Debit,647689.08,Cards,Naira
TXN006742,CUST00497,2024-02-11,Debit,139189.67,USSD,Pounds
TXN006743,CUST00901,2023-07-20,Credit,996325.51,POS,Pounds
TXN006744,CUST00720,2023-07-20,Debit,352370.86,POS,Dollar
TXN006745,CUST00316,2023-08-01,Debit,886978.16,USSD,Yen
TXN006746,CUST00994,2022-12-18,Debit,853695.65,POS,Yen
TXN006747,CUST00217,2025-03-06,Credit,824671.16,POS,Yen
TXN006748,CUST00086,2025-04-22,Credit,162349.29,Web,Euros
TXN006749,CUST00098,2024-07-20,Credit,993611.62,Web,Naira
TXN006750,CUST00890,2023-01-17,Credit,612029.58,Cards,Euros
TXN006751,CUST00982,2022-11-29,Credit,645556.39,Apps,Naira
TXN006752,CUST00769,2022-07-15,Credit,164258.89,USSD,Dollar
TXN006753,CUST00486,2024-03-27,Debit,997166.09,USSD,Dollar
TXN006754,CUST00443,2025-05-14,Credit,287985.54,POS,Euros
TXN006755,CUST00846,2025-05-07,Credit,745258.13,Cards,Dollar
TXN006756,CUST00156,2024-01-16,Debit,857466.34,Apps,Pounds
TXN006757,CUST00889,2024-04-29,Debit,801093.27,Apps,Yen
TXN006758,CUST00367,2025-03-10,Credit,306059.26,POS,Dollar
TXN006759,CUST00296,2024-01-31,Credit,846635.45,USSD,Euros
TXN006760,CUST00212,2023-11-01,Credit,958566.63,Web,Euros
TXN006761,CUST00027,2023-01-20,Debit,924110.41,USSD,Pounds
TXN006762,CUST00347,2024-10-27,Debit,593422.78,USSD,Dollar
TXN006763,CUST00976,2024-11-26,Debit,643043.49,Cards,Dollar
TXN006764,CUST00377,2022-10-03,Credit,809459.08,USSD,Pounds
TXN006765,CUST00735,2023-07-17,Credit,671058.67,Web,Dollar
TXN006766,CUST00857,2024-10-19,Debit,568293.4,Apps,Dollar
TXN006767,CUST00628,2022-10-31,Debit,358328.69,Cards,Dollar
TXN006768,CUST00779,2023-03-06,Debit,973156.53,USSD,Yen
TXN006769,CUST00086,2024-05-05,Debit,588749.28,POS,Naira
TXN006770,CUST00143,2022-12-09,Debit,383762.36,POS,Dollar
TXN006771,CUST00947,2025-04-10,Credit,11313.26,Apps,Euros
TXN006772,CUST00075,2023-12-28,Credit,861202.07,Apps,Yen
TXN006773,CUST00590,2024-11-25,Debit,857583.65,Web,Naira
TXN006774,CUST00892,2023-03-21,Debit,83056.08,Apps,Pounds
TXN006775,CUST00700,2023-12-19,Credit,718892.76,Apps,Yen
TXN006776,CUST00857,2023-11-21,Credit,94471.6,POS,Euros
TXN006777,CUST00977,2023-01-23,Debit,179672.41,Cards,Dollar
TXN006778,CUST00417,2024-11-03,Credit,424527.38,Web,Yen
TXN006779,CUST00792,2022-07-07,Credit,42608.73,USSD,Euros
TXN006780,CUST00646,2024-10-23,Credit,525503.79,Web,Yen
TXN006781,CUST00799,2023-01-05,Credit,657043.56,POS,Dollar
TXN006782,CUST00964,2024-12-31,Credit,528600.86,Apps,Yen
TXN006783,CUST00959,2023-11-08,Debit,586183.13,POS,Euros
TXN006784,CUST00778,2024-12-04,Credit,875345.0,USSD,Yen
TXN006785,CUST00637,2023-09-05,Credit,790194.15,Cards,Yen
TXN006786,CUST00045,2023-10-24,Credit,85189.3,USSD,Dollar
TXN006787,CUST00209,2023-05-05,Credit,800633.75,Web,Pounds
TXN006788,CUST00910,2024-02-11,Credit,870454.52,Apps,Yen
TXN006789,CUST00211,2023-02-21,Debit,759058.79,Cards,Pounds
TXN006790,CUST00573,2022-10-13,Debit,63887.51,Web,Euros
TXN006791,CUST00746,2024-06-03,Debit,191160.47,POS,Dollar
TXN006792,CUST00965,2023-03-22,Debit,945781.65,USSD,Euros
TXN006793,CUST00659,2023-01-20,Credit,551453.18,Web,Pounds
TXN006794,CUST00740,2023-06-23,Debit,260645.1,Web,Naira
TXN006795,CUST00473,2023-06-07,Debit,723988.9,Apps,Pounds
TXN006796,CUST00552,2022-09-11,Credit,14075.73,USSD,Euros
TXN006797,CUST00518,2023-10-21,Debit,322844.59,USSD,Pounds
TXN006798,CUST00032,2023-02-08,Credit,933936.64,Apps,Pounds
TXN006799,CUST00912,2024-10-24,Credit,499686.43,USSD,Naira
TXN006800,CUST00143,2023-02-03,Debit,677438.02,Cards,Euros
TXN006801,CUST00199,2022-07-18,Debit,58265.58,POS,Euros
TXN006802,CUST00934,2023-05-20,Debit,322884.32,USSD,Dollar
TXN006803,CUST00010,2025-03-26,Credit,324174.74,Apps,Dollar
TXN006804,CUST00215,2022-09-19,Credit,162757.55,Web,Naira
TXN006805,CUST00855,2025-04-25,Credit,233975.39,Web,Euros
TXN006806,CUST00926,2025-05-18,Debit,849922.21,Apps,Yen
TXN006807,CUST00290,2023-02-28,Credit,740777.24,Cards,Euros
TXN006808,CUST00977,2024-10-03,Credit,31564.03,USSD,Pounds
TXN006809,CUST00836,2022-08-01,Debit,931557.76,POS,Dollar
TXN006810,CUST00393,2024-02-21,Debit,903612.36,Cards,Dollar
TXN006811,CUST00542,2023-07-04,Credit,405687.24,Apps,Euros
TXN006812,CUST00145,2023-05-28,Debit,613628.01,USSD,Euros
TXN006813,CUST00152,2024-04-23,Credit,225939.02,POS,Euros
TXN006814,CUST00924,2022-12-31,Credit,329230.79,USSD,Naira
TXN006815,CUST00030,2025-05-02,Credit,885865.4,USSD,Yen
TXN006816,CUST00242,2023-07-13,Debit,949637.25,USSD,Pounds
TXN006817,CUST00930,2023-09-16,Credit,387722.3,Cards,Dollar
TXN006818,CUST00814,2025-03-25,Debit,12879.61,POS,Pounds
TXN006819,CUST00908,2023-09-13,Credit,410278.0,Web,Pounds
TXN006820,CUST00733,2022-10-07,Credit,562364.04,Cards,Yen
TXN006821,CUST00061,2025-02-13,Debit,81882.44,USSD,Dollar
TXN006822,CUST00968,2023-04-19,Debit,937910.55,Cards,Pounds
TXN006823,CUST00664,2024-10-15,Credit,628030.54,USSD,Yen
TXN006824,CUST00975,2023-01-10,Debit,626720.6,Apps,Dollar
TXN006825,CUST00832,2022-10-10,Debit,873820.39,Apps,Pounds
TXN006826,CUST00133,2024-08-18,Debit,880848.23,Cards,Naira
TXN006827,CUST00324,2022-10-26,Debit,773147.79,USSD,Naira
TXN006828,CUST00022,2023-05-31,Credit,157957.5,Cards,Dollar
TXN006829,CUST00873,2023-10-30,Debit,193922.71,Cards,Naira
TXN006830,CUST00768,2025-05-25,Debit,334931.88,POS,Pounds
TXN006831,CUST00208,2022-07-16,Credit,558359.26,Web,Euros
TXN006832,CUST00492,2022-12-25,Credit,389788.0,Cards,Pounds
TXN006833,CUST00671,2022-11-03,Credit,559350.69,Apps,Yen
TXN006834,CUST00474,2024-12-25,Credit,599857.81,POS,Pounds
TXN006835,CUST00024,2025-05-04,Debit,668977.58,Apps,Naira
TXN006836,CUST00139,2024-08-03,Credit,760941.39,Cards,Dollar
TXN006837,CUST00038,2023-12-07,Credit,994250.74,Apps,Dollar
TXN006838,CUST00270,2024-04-22,Debit,258898.67,Apps,Yen
TXN006839,CUST00103,2023-09-18,Debit,58577.16,USSD,Naira
TXN006840,CUST00503,2023-02-04,Credit,467175.47,POS,Naira
TXN006841,CUST00409,2024-04-19,Debit,877353.12,Cards,Euros
TXN006842,CUST00751,2025-04-22,Credit,240151.48,Web,Naira
TXN006843,CUST00992,2024-03-26,Debit,760862.24,Web,Naira
TXN006844,CUST00242,2024-07-13,Credit,91312.07,USSD,Yen
TXN006845,CUST00374,2022-08-13,Debit,31180.8,POS,Naira
TXN006846,CUST00188,2022-10-14,Credit,326253.11,Cards,Yen
TXN006847,CUST00506,2025-01-15,Debit,82719.42,USSD,Naira
TXN006848,CUST00420,2025-05-05,Debit,143772.05,Cards,Naira
TXN006849,CUST00468,2022-09-04,Credit,832029.96,USSD,Euros
TXN006850,CUST00349,2023-04-15,Credit,583326.16,Apps,Pounds
TXN006851,CUST00866,2023-07-08,Debit,21453.71,POS,Pounds
TXN006852,CUST00510,2025-02-28,Debit,403053.37,USSD,Pounds
TXN006853,CUST00731,2022-07-22,Debit,2722.93,Apps,Naira
TXN006854,CUST00125,2022-09-03,Credit,74782.69,POS,Dollar
TXN006855,CUST00463,2024-02-22,Credit,973440.7,USSD,Pounds
TXN006856,CUST00655,2024-03-15,Debit,545117.31,POS,Pounds
TXN006857,CUST00170,2022-09-18,Debit,291106.06,POS,Dollar
TXN006858,CUST00761,2025-02-26,Debit,455468.65,POS,Naira
TXN006859,CUST00045,2024-10-10,Credit,658320.32,USSD,Naira
TXN006860,CUST00775,2023-11-25,Credit,49341.41,Cards,Naira
TXN006861,CUST00690,2022-12-08,Debit,71677.26,Web,Yen
TXN006862,CUST00763,2023-03-23,Credit,761490.64,POS,Euros
TXN006863,CUST00857,2025-03-22,Credit,2294.2,POS,Euros
TXN006864,CUST00382,2024-07-02,Credit,851749.08,Web,Pounds
TXN006865,CUST00546,2025-03-01,Debit,961256.67,Web,Pounds
TXN006866,CUST00561,2024-08-25,Debit,774549.26,POS,Euros
TXN006867,CUST00923,2025-03-30,Debit,386680.58,POS,Pounds
TXN006868,CUST00584,2024-04-24,Debit,903173.93,USSD,Dollar
TXN006869,CUST00080,2023-05-18,Debit,380887.04,Cards,Yen
TXN006870,CUST00001,2023-09-14,Credit,492607.83,Web,Naira
TXN006871,CUST00364,2023-01-29,Credit,924804.68,Web,Dollar
TXN006872,CUST00129,2023-05-08,Debit,806223.59,Cards,Pounds
TXN006873,CUST00736,2024-11-24,Debit,158035.96,Apps,Yen
TXN006874,CUST00948,2023-11-04,Debit,627395.59,POS,Dollar
TXN006875,CUST00053,2023-06-10,Debit,711343.01,POS,Dollar
TXN006876,CUST00874,2024-04-06,Debit,106237.42,Apps,Pounds
TXN006877,CUST00787,2024-08-15,Credit,747749.06,Cards,Euros
TXN006878,CUST00085,2023-06-07,Debit,785027.25,Web,Pounds
TXN006879,CUST00802,2023-07-21,Credit,862211.87,Web,Naira
TXN006880,CUST00591,2024-08-05,Credit,349311.53,Web,Euros
TXN006881,CUST00694,2023-07-07,Debit,404882.62,POS,Naira
TXN006882,CUST00329,2024-01-08,Debit,628616.31,Web,Dollar
TXN006883,CUST00609,2022-09-25,Debit,711684.21,Apps,Euros
TXN006884,CUST00914,2024-03-06,Debit,162820.32,Web,Euros
TXN006885,CUST00850,2024-02-02,Credit,4026.35,Cards,Naira
TXN006886,CUST00120,2023-10-27,Credit,115123.17,Apps,Euros
TXN006887,CUST00743,2023-01-06,Debit,255841.85,Apps,Dollar
TXN006888,CUST00511,2022-07-31,Credit,780411.68,Cards,Pounds
TXN006889,CUST00568,2024-04-16,Debit,391916.89,Web,Pounds
TXN006890,CUST00514,2024-02-21,Debit,193866.94,Web,Naira
TXN006891,CUST00165,2025-01-25,Debit,907394.98,POS,Naira
TXN006892,CUST00710,2024-07-31,Credit,384765.06,POS,Naira
TXN006893,CUST00132,2023-09-06,Credit,917094.66,POS,Euros
TXN006894,CUST00873,2023-11-19,Credit,599793.19,Apps,Yen
TXN006895,CUST00870,2022-11-04,Debit,295215.62,Web,Pounds
TXN006896,CUST00571,2024-12-11,Credit,281424.99,Apps,Dollar
TXN006897,CUST00865,2024-12-03,Debit,987916.89,USSD,Dollar
TXN006898,CUST00184,2023-07-07,Debit,287208.34,Cards,Dollar
TXN006899,CUST00781,2023-10-01,Credit,945784.92,USSD,Yen
TXN006900,CUST00363,2022-12-23,Debit,863355.32,Web,Dollar
TXN006901,CUST00819,2024-04-22,Credit,741509.71,POS,Pounds
TXN006902,CUST00947,2024-03-31,Debit,677842.98,USSD,Euros
TXN006903,CUST00224,2022-08-31,Debit,744718.82,Apps,Euros
TXN006904,CUST00912,2022-11-26,Credit,151845.45,POS,Euros
TXN006905,CUST00193,2024-04-02,Debit,301182.55,Apps,Dollar
TXN006906,CUST00761,2024-07-05,Credit,281809.59,Apps,Yen
TXN006907,CUST00704,2022-08-23,Debit,652729.1,Apps,Yen
TXN006908,CUST00494,2023-09-21,Debit,105562.2,Web,Euros
TXN006909,CUST00382,2022-09-07,Credit,409032.93,Apps,Dollar
TXN006910,CUST00226,2025-03-04,Credit,908612.12,Apps,Dollar
TXN006911,CUST00978,2024-07-31,Credit,109114.8,Web,Naira
TXN006912,CUST00219,2022-12-18,Debit,520968.58,USSD,Naira
TXN006913,CUST00568,2024-05-06,Debit,623170.36,Apps,Dollar
TXN006914,CUST00501,2025-05-24,Credit,682232.58,Apps,Euros
TXN006915,CUST00936,2023-07-27,Debit,263843.67,Apps,Euros
TXN006916,CUST00163,2024-08-31,Debit,12657.69,Cards,Naira
TXN006917,CUST00974,2022-09-22,Credit,39773.14,Web,Dollar
TXN006918,CUST00081,2024-03-22,Debit,977407.62,Web,Yen
TXN006919,CUST00130,2024-07-18,Credit,732717.57,Web,Naira
TXN006920,CUST00259,2023-08-13,Debit,7746.74,Apps,Yen
TXN006921,CUST00332,2022-08-30,Debit,700614.19,POS,Naira
TXN006922,CUST00351,2023-08-10,Debit,176855.68,POS,Pounds
TXN006923,CUST00698,2022-11-12,Credit,78062.0,Web,Euros
TXN006924,CUST00967,2023-09-05,Credit,991928.51,Web,Yen
TXN006925,CUST00760,2025-06-30,Credit,781492.71,USSD,Naira
TXN006926,CUST00019,2024-06-27,Debit,457781.44,USSD,Naira
TXN006927,CUST00584,2022-09-15,Debit,589294.72,Apps,Yen
TXN006928,CUST00114,2024-04-30,Debit,873682.71,Web,Naira
TXN006929,CUST00574,2024-06-29,Debit,862778.37,POS,Naira
TXN006930,CUST00407,2025-04-07,Credit,15711.19,Web,Euros
TXN006931,CUST00718,2024-09-23,Credit,422934.02,Cards,Naira
TXN006932,CUST00714,2024-10-28,Credit,452826.41,Web,Dollar
TXN006933,CUST00953,2025-01-03,Credit,448619.74,Web,Dollar
TXN006934,CUST00188,2024-05-18,Debit,514672.21,Apps,Pounds
TXN006935,CUST00796,2024-07-17,Debit,402130.36,USSD,Naira
TXN006936,CUST00077,2025-01-24,Credit,550731.69,Cards,Dollar
TXN006937,CUST00164,2023-07-07,Credit,998713.63,USSD,Yen
TXN006938,CUST00798,2024-06-23,Debit,301828.64,POS,Euros
TXN006939,CUST00876,2025-02-19,Debit,244973.11,Cards,Euros
TXN006940,CUST00494,2024-11-08,Credit,151674.49,Apps,Naira
TXN006941,CUST00639,2024-09-01,Credit,636045.1,Apps,Yen
TXN006942,CUST00030,2025-02-28,Credit,4535.37,POS,Yen
TXN006943,CUST00231,2024-08-31,Credit,69549.48,Web,Yen
TXN006944,CUST00323,2023-06-12,Debit,826647.51,USSD,Yen
TXN006945,CUST00786,2023-05-26,Credit,449909.38,Web,Pounds
TXN006946,CUST00091,2023-08-01,Credit,964118.46,POS,Pounds
TXN006947,CUST00567,2025-01-21,Debit,73592.1,Web,Dollar
TXN006948,CUST00303,2025-05-18,Debit,953729.8,Web,Naira
TXN006949,CUST00384,2023-03-05,Credit,781815.98,Apps,Pounds
TXN006950,CUST00356,2023-05-28,Credit,972336.63,POS,Naira
TXN006951,CUST00737,2024-10-07,Debit,829053.16,Web,Euros
TXN006952,CUST00579,2023-10-07,Credit,703324.08,Web,Euros
TXN006953,CUST00677,2023-10-14,Credit,193307.29,Web,Euros
TXN006954,CUST00106,2023-03-03,Debit,915509.1,Apps,Pounds
TXN006955,CUST00222,2023-01-18,Credit,141864.24,USSD,Euros
TXN006956,CUST00683,2024-04-07,Credit,24996.18,Web,Euros
TXN006957,CUST00033,2023-09-19,Credit,14353.51,Web,Pounds
TXN006958,CUST00740,2023-07-26,Debit,736098.54,POS,Pounds
TXN006959,CUST00523,2023-05-18,Debit,410074.07,POS,Yen
TXN006960,CUST00212,2024-05-12,Credit,900792.44,Cards,Dollar
TXN006961,CUST00268,2023-04-26,Credit,411072.22,Web,Yen
TXN006962,CUST00724,2022-11-19,Credit,629204.21,USSD,Pounds
TXN006963,CUST00955,2022-09-24,Debit,862126.89,Apps,Yen
TXN006964,CUST00902,2023-09-11,Debit,288746.71,Cards,Naira
TXN006965,CUST00269,2022-08-27,Credit,224181.78,Web,Euros
TXN006966,CUST00849,2024-09-14,Credit,369070.02,POS,Naira
TXN006967,CUST00043,2022-07-18,Debit,117156.04,POS,Naira
TXN006968,CUST00250,2025-03-28,Credit,693169.82,USSD,Yen
TXN006969,CUST00738,2024-10-15,Debit,860578.24,Cards,Yen
TXN006970,CUST00736,2022-11-14,Credit,698875.12,USSD,Euros
TXN006971,CUST00088,2025-03-19,Credit,80654.77,Web,Dollar
TXN006972,CUST00539,2023-12-08,Debit,908514.25,Apps,Dollar
TXN006973,CUST00250,2024-08-05,Credit,325547.05,POS,Euros
TXN006974,CUST00776,2024-09-02,Credit,228349.64,POS,Naira
TXN006975,CUST00060,2024-08-11,Debit,905351.38,Web,Euros
TXN006976,CUST00890,2023-09-15,Debit,444356.32,Apps,Naira
TXN006977,CUST00757,2023-04-13,Debit,818062.19,POS,Pounds
TXN006978,CUST00489,2024-05-27,Debit,911214.35,POS,Naira
TXN006979,CUST00057,2024-03-03,Debit,15185.78,POS,Naira
TXN006980,CUST00682,2024-11-30,Debit,531519.05,POS,Dollar
TXN006981,CUST00764,2022-10-01,Debit,533942.26,POS,Naira
TXN006982,CUST00968,2023-07-11,Debit,121094.35,Apps,Naira
TXN006983,CUST00491,2024-04-04,Credit,55049.14,USSD,Dollar
TXN006984,CUST00252,2024-06-11,Debit,221433.66,Web,Dollar
TXN006985,CUST00416,2023-08-04,Debit,480736.21,POS,Yen
TXN006986,CUST00475,2023-07-30,Credit,233376.49,USSD,Dollar
TXN006987,CUST00332,2023-11-12,Credit,101770.18,Cards,Euros
TXN006988,CUST00372,2023-10-24,Debit,779713.79,Apps,Yen
TXN006989,CUST00727,2025-05-13,Debit,696629.83,Cards,Pounds
TXN006990,CUST00358,2022-08-10,Credit,128184.26,POS,Naira
TXN006991,CUST00794,2023-01-24,Debit,621128.82,Apps,Euros
TXN006992,CUST00879,2022-09-27,Credit,841415.16,Apps,Naira
TXN006993,CUST00054,2024-01-08,Debit,535431.86,Cards,Yen
TXN006994,CUST00493,2025-05-06,Credit,298839.51,Apps,Euros
TXN006995,CUST00011,2022-12-31,Debit,870932.35,POS,Naira
TXN006996,CUST00927,2024-09-24,Credit,662969.97,POS,Naira
TXN006997,CUST00459,2024-12-04,Debit,734891.33,Apps,Pounds
TXN006998,CUST00570,2023-07-31,Credit,675303.43,USSD,Euros
TXN006999,CUST00561,2025-01-25,Debit,593313.6,POS,Euros
TXN007000,CUST00244,2024-10-06,Credit,212556.84,USSD,Pounds
TXN007001,CUST00633,2025-06-17,Debit,342404.28,Web,Yen
TXN007002,CUST00406,2023-03-08,Credit,6774.4,Cards,Dollar
